Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,Text
640,0.0,1.0,0.0,0.0,0.16192741692066193,0.6890236735343933,0.14904893934726715,Ja faz 4 anos
641,0.0,1.0,0.0,0.0,0.23303104937076569,0.542646586894989,0.2243223637342453,Obv.
642,0.0,0.0,1.0,0.296,0.16698546707630157,0.5315834283828735,0.3014310896396637,Yeah
643,0.0,1.0,0.0,0.0,0.009910235181450844,0.3824552595615387,0.6076344847679138,☝🤓
644,0.0,1.0,0.0,0.0,0.05634597688913345,0.4903104603290558,0.45334357023239136,I!
645,0.25,0.701,0.05,-0.9908,0.945133626461029,0.05056106299161911,0.004305299837142229,Typo for demonic technology deserving all credit but your tragedy will mirror your tragedy<br>One last clue the universe dropped in my lap<br>Napoleon linking to a man who’s repetitive absent mindedness and lack of a drivers license and lack of acknowledgment of the danger he puts others in when he’s getting paid to literally not do that. Holy crap Ola. This one has nothing to do with violence for not getting sex<br>You threaten my daughters life literally because you’re absent minded. Possibly repeating the same BettorIQ when I’m driving Miss Daisy and I want you out of my car an hour ago and I asked you to make sure you didn’t have any crap in here and you see my still it the second is missing because you are literally career criminal who steals and I’m not<br>Exhibit a : why should all drugs be legalized? With a nutrition label legalized drugs
646,0.0,1.0,0.0,0.0,0.021973486989736557,0.3166230320930481,0.661403477191925,👍🏽
647,0.0,1.0,0.0,0.0,0.1079290434718132,0.7845485210418701,0.1075223907828331,Simmm nao canso de ouvir
648,0.216,0.784,0.0,-0.8481,0.24122600257396698,0.7089864015579224,0.04978756234049797,@Juveidis Rebolledo definitivamente ahora ya no <br>pero no me puedes negar de que sus videos de gente sin ropa tienen que ser censurados porque otros videos que son asi si y estos no porquee?<br>esto es sano comparado con lo nuevo de el
649,0.239,0.761,0.0,-0.296,0.15868903696537018,0.7880079746246338,0.05330298840999603,Este artista no esta hecho para tus gustos
650,0.0,0.513,0.487,0.5859,0.09426568448543549,0.8442431688308716,0.06149118021130562,Compartimos la misma opinión xd
651,0.0,1.0,0.0,0.0,0.2340162843465805,0.7006040215492249,0.06537974625825882,How did you do that
652,0.0,0.0,1.0,0.296,0.16698546707630157,0.5315834283828735,0.3014310896396637,Yeah
653,0.0,0.0,0.0,0.0,0.19379551708698273,0.47714629769325256,0.3290582299232483,😂
654,0.0,1.0,0.0,0.0,0.13325166702270508,0.8199113607406616,0.0468369722366333,3 года пролетели очень быстро...
655,0.0,1.0,0.0,0.0,0.34850379824638367,0.5307364463806152,0.12075972557067871,What
656,0.0,1.0,0.0,0.0,0.2588919699192047,0.538476824760437,0.20263127982616425,Vdd
657,0.0,1.0,0.0,0.0,0.13029104471206665,0.7622967958450317,0.10741215944290161,Ududueu<br>Y😂
658,0.0,1.0,0.0,0.0,0.06057657673954964,0.8713469505310059,0.06807644665241241,​@Chess Player its Brazilian portuguese
659,0.268,0.732,0.0,-0.296,0.1181156188249588,0.8309852480888367,0.05089918151497841,"​@Chess Player no is spanish, is português"
660,0.0,0.588,0.412,0.4215,0.051141407340765,0.8215922713279724,0.12726640701293945,lol English song Spanish lyrics
661,0.0,0.645,0.355,0.296,0.152165025472641,0.772407591342926,0.07542737573385239,Yeah bro I found the same.
662,0.0,0.588,0.412,0.6369,0.0069606369361281395,0.38607460260391235,0.6069648265838623,"Hello Gayla, did you love this song?"
663,0.0,1.0,0.0,0.0,0.17653000354766846,0.7382751107215881,0.0851949006319046,ага
664,0.0,1.0,0.0,0.0,0.1882692575454712,0.7595205903053284,0.05221017077565193,Me and probably a lot if people
665,0.245,0.755,0.0,-0.0772,0.24451451003551483,0.6939730048179626,0.061512548476457596,"@Oscar Bruce Sorry <a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=1m50s"">1:50</a>:))"
666,0.161,0.657,0.182,0.0772,0.33127132058143616,0.6160376667976379,0.05269103869795799,There is no 13 50 in this its like 2 3 minutes long
667,0.0,0.543,0.457,0.6369,0.009629162028431892,0.40667790174484253,0.5836929678916931,"Hello Katrina,did you love this song?"
668,0.0,0.172,0.828,0.5859,0.7283051609992981,0.23402969539165497,0.03766518458724022,"You&#39;re  a joke, dear"
669,1.0,0.0,0.0,-0.1027,0.30286291241645813,0.5070797801017761,0.19005724787712097,nah
670,0.282,0.718,0.0,-0.4449,0.7526031732559204,0.23839706182479858,0.008999854326248169,Randy officials you are not helping play boy sings about his vape
671,0.0,0.745,0.255,0.34,0.0036675187293440104,0.24939092993736267,0.7469415664672852,Listen to playboi carti he worships and prays💯🙏
672,0.331,0.669,0.0,-0.4522,0.39956212043762207,0.5804136991500854,0.02002422697842121,@Nico Tureček <br> So what&#39;s the problem ?
673,0.0,1.0,0.0,0.0,0.09809428453445435,0.8636406660079956,0.03826509416103363,Some guys have here comment 2weeks ago
674,0.0,1.0,0.0,0.0,0.07757148146629333,0.835055947303772,0.0873725563287735,​@Lil Franky  nn
675,0.0,1.0,0.0,0.0,0.35418832302093506,0.5122825503349304,0.1335291713476181,U late
676,0.0,0.737,0.263,0.8482,0.007889166474342346,0.12682126462459564,0.8652895092964172,*The ETERNAL GOD would do so much for you!<br>!! Even out of love for you he went to the cross as a human!!*  Philippians 2:5-8
677,0.0,0.588,0.412,0.4215,0.20290140807628632,0.6767046451568604,0.12039394676685333,What’s with your name lol
678,0.565,0.435,0.0,-0.0772,0.44928887486457825,0.48298728466033936,0.06772389262914658,Sorry name
679,0.0,0.0,0.0,0.0,0.20457300543785095,0.6894510984420776,0.1059759110212326,?
680,0.0,1.0,0.0,0.0,0.22072502970695496,0.7462911009788513,0.03298387676477432,@NatEU because?
681,0.484,0.312,0.203,-0.4215,0.5905404090881348,0.33965960144996643,0.06980002671480179,@Orion bruhhh i want cry
682,0.0,1.0,0.0,0.0,0.7286827564239502,0.25580692291259766,0.015510285273194313,"He was always gay, bro"
683,0.0,1.0,0.0,0.0,0.20700204372406006,0.6563770771026611,0.13662093877792358,Replies
684,0.0,1.0,0.0,0.0,0.26555943489074707,0.6211704015731812,0.11327023059129715,REPLIES
685,0.0,1.0,0.0,0.0,0.2194899171590805,0.48065823316574097,0.2998518645763397,😂😂😂
686,0.452,0.548,0.0,-0.5106,0.929835319519043,0.06459391862154007,0.005570733454078436,Make a therapy you are sick
687,0.327,0.673,0.0,-0.656,0.9713883996009827,0.02607637643814087,0.0025353108067065477,You are also so disgusting and us dont judges you
688,0.0,0.621,0.379,0.7717,0.06222722679376602,0.27157124876976013,0.6662015318870544,You do comments like you did be the best person on the world
689,0.0,1.0,0.0,0.0,0.24228188395500183,0.5093310475349426,0.24838708341121674,Yea
690,0.0,1.0,0.0,0.0,0.19843058288097382,0.6590760350227356,0.1424933224916458,So?
691,0.0,1.0,0.0,0.0,0.9110317230224609,0.08069465309381485,0.008273608051240444,@lino for this he&#39;s sad...him wh0tlesss nothing
692,0.0,1.0,0.0,0.0,0.7165507078170776,0.2683917284011841,0.015057574026286602,u homophobic?
693,0.0,1.0,0.0,0.0,0.003619719995185733,0.23306286334991455,0.7633174061775208,Vc é a vergonha da profissão!😉
694,0.0,0.455,0.545,0.8126,0.13185186684131622,0.3721400499343872,0.49600809812545776,"Yes 😔, that song was good now lol nas is 🤮"
695,0.0,0.615,0.385,0.5248,0.3155386745929718,0.5818890333175659,0.10257227718830109,You like to &quot;ride till you cant no more&quot;?
696,0.0,0.647,0.353,0.5994,0.003432785626500845,0.053772810846567154,0.9427943825721741,"Nice pfp, well done covering the face of the prophet isa"
697,0.0,1.0,0.0,0.0,0.061439383774995804,0.8949117064476013,0.04364883899688721,​@Ghost0 achava q era so eu q tinha essa sensação de saudade dos anos abaixo de 2020
698,0.0,0.882,0.118,0.785,0.008052019402384758,0.32052135467529297,0.6714266538619995,"i remember listening to this in a little cute rental cabin in a neighborhood of rental cabins with a tennis court in the middle, it was on a trip to the island of Maui and me and my family listened to this. we also listened to the git up and tried to do the dance, it was when i was like, 10. i wish i could go back to 2017-2019."
699,0.0,1.0,0.0,0.0,0.26493188738822937,0.5884158611297607,0.1466522216796875,Saudades
700,0.0,1.0,0.0,0.0,0.07588411867618561,0.8617750406265259,0.062340836971998215,​@Vinicius Guerra Nem fodendo que é o melhor jogo de todos tempos
701,0.0,1.0,0.0,0.0,0.2217661589384079,0.542475163936615,0.2357586771249771,Arthur
702,0.0,0.824,0.176,0.4588,0.23588459193706512,0.6362272500991821,0.12788817286491394,@Things That you didn&#39;t know ur welcome and im not gay in case ur Wondering
703,0.0,0.545,0.455,0.3612,0.005578742362558842,0.20307104289531708,0.7913501858711243,@Steve iso thank you
704,0.14,0.698,0.163,0.1531,0.03950533643364906,0.5296111106872559,0.4308835566043854,@Things That you didn&#39;t know nah just a simple question and no matter what is the answer it&#39;s ur opinion and i respect it
705,0.29,0.71,0.0,-0.5994,0.7928394079208374,0.19061605632305145,0.01654459349811077,@Steve iso I have no problem with gay people I just can&#39;t believe he&#39;s gay men
706,0.349,0.549,0.102,-0.6298,0.4290066063404083,0.5455510020256042,0.025442343205213547,@Steve iso you want to go war with me???
707,0.0,1.0,0.0,0.0,0.3111821711063385,0.5601397156715393,0.12867802381515503,Huh
708,0.0,1.0,0.0,0.0,0.2678612470626831,0.5825159549713135,0.14962275326251984,Fr
709,0.0,0.0,0.0,0.0,0.31986305117607117,0.47804340720176697,0.20209354162216187,L
710,0.0,1.0,0.0,0.0,0.039135195314884186,0.23048265278339386,0.7303820848464966,🔥🔥🔥🔥
711,0.0,1.0,0.0,0.0,0.0046227178536355495,0.14058618247509003,0.8547911047935486,😅☺️☺️
712,0.0,1.0,0.0,0.0,0.05660656839609146,0.4372642934322357,0.5061290860176086,😅😅
713,0.0,0.0,1.0,0.4215,0.06603819131851196,0.35445281863212585,0.5795089602470398,Nice
714,0.0,0.233,0.767,0.5106,0.10186807066202164,0.7335063815116882,0.16462551057338715,Free lyrics
715,0.0,1.0,0.0,0.0,0.1834343820810318,0.5999252796173096,0.21664035320281982,1 MR
716,0.0,1.0,0.0,0.0,0.21038800477981567,0.5448305010795593,0.24478155374526978,Cu
717,0.0,1.0,0.0,0.0,0.21038800477981567,0.5448305010795593,0.24478155374526978,Cu
718,0.0,1.0,0.0,0.0,0.21038800477981567,0.5448305010795593,0.24478155374526978,Cu
719,0.0,1.0,0.0,0.0,0.21038800477981567,0.5448305010795593,0.24478155374526978,Cu
720,0.0,0.761,0.239,0.296,0.03989637270569801,0.8864284753799438,0.07367514073848724,"yep, the father of miley cirus, hannah montannah"
721,0.34,0.553,0.106,-0.7574,0.980357825756073,0.01686209999024868,0.0027801047544926405,What about this fucking stupid song you like you had to be ah mother fucker gay
722,0.0,0.0,1.0,0.296,0.16698546707630157,0.5315834283828735,0.3014310896396637,Yeah
723,0.0,1.0,0.0,0.0,0.1309463232755661,0.7383188009262085,0.13073483109474182,The fish tank
724,0.0,1.0,0.0,0.0,0.12340432405471802,0.6707055568695068,0.20589013397693634,Totally
725,0.0,1.0,0.0,0.0,0.20451170206069946,0.5521486401557922,0.2433396279811859,hi
726,0.0,1.0,0.0,0.0,0.2956048846244812,0.6675062775611877,0.03688885271549225,@Jah Enriquez Ya but you didn’t
727,0.0,0.748,0.252,0.4019,0.1480151116847992,0.5130317807197571,0.3389531970024109,I wish I was the 1 billionth viewer to ever watched this
728,0.0,1.0,0.0,0.0,0.11274082958698273,0.750124990940094,0.13713416457176208,Me too
729,0.0,1.0,0.0,0.0,0.00292004831135273,0.08737438172101974,0.9097055792808533,I am😊
730,0.0,0.306,0.694,0.6739,0.12106882780790329,0.7336574196815491,0.14527371525764465,Yhea o si XD
731,0.0,0.846,0.154,0.3716,0.03199700266122818,0.17663516104221344,0.7913678288459778,"Bubba Sparx &amp; him would make a great song, but you can’t tell him noth N 😂😂😂"
732,0.0,0.543,0.457,0.6369,0.007890421897172928,0.3817747235298157,0.6103348135948181,"Hello Shasta,did you love this song?"
733,0.0,0.0,1.0,0.4215,0.09503576159477234,0.5497697591781616,0.35519444942474365,True
734,0.0,1.0,0.0,0.0,0.0051895622164011,0.23256352543830872,0.7622469067573547,@Aras Aysel ♥️
735,0.0,0.0,1.0,0.4019,0.13857583701610565,0.4412769675254822,0.420147180557251,yes
736,0.0,0.263,0.737,0.4215,0.05274617671966553,0.649031400680542,0.29822245240211487,@Krystl  lol
737,0.0,1.0,0.0,0.0,0.050257667899131775,0.8747438192367554,0.07499851286411285,"@Krystl  it was at 999,999,972"
738,0.0,1.0,0.0,0.0,0.2562635838985443,0.6981111168861389,0.04562528431415558,@Krystl  im not the song spiked
739,0.0,1.0,0.0,0.0,0.45029208064079285,0.49468621611595154,0.055021654814481735,Your 83 million views late
740,0.75,0.25,0.0,-0.4588,0.8613987565040588,0.1285088062286377,0.010092465206980705,@fsiuaohfcsiuahdjso rude
741,0.0,1.0,0.0,0.0,0.24201947450637817,0.7146032452583313,0.0433773398399353,@Roshita langpoklakpam cringe
742,0.187,0.761,0.051,-0.765,0.9757055640220642,0.021567327901721,0.0027270978316664696,@fsiuaohfcsiuahdjso u just weren&#39;t at that time than songs are always the same like just because they aren&#39;t trending doesn&#39;t make them garbage and the songs that are trending now are annoying as fuck it&#39;s mostly phonk which i am tired of hearing
743,0.355,0.645,0.0,-0.5267,0.37706151604652405,0.5680661797523499,0.054872289299964905,@Roshita langpoklakpam no it doesn&#39;t and no i  don&#39;t have tiktok
744,0.0,0.508,0.492,0.4404,0.004294529557228088,0.1600426286458969,0.8356627821922302,@Roshita langpoklakpam good one
745,0.104,0.896,0.0,-0.1027,0.2349747270345688,0.5351568460464478,0.22986838221549988,​@fsiuaohfcsiuahdjso nah u just a tiktok addict this song still slaps the same as before
746,0.595,0.405,0.0,-0.5267,0.4203850328922272,0.5154181718826294,0.06419683247804642,"no, no it does not"
747,0.73,0.27,0.0,-0.4019,0.7010946869850159,0.2753923535346985,0.023512963205575943,@fsiuaohfcsiuahdjso damn 😭
748,0.595,0.405,0.0,-0.5267,0.36783117055892944,0.5587395429611206,0.07342928647994995,"no, no it is not"
749,0.595,0.405,0.0,-0.5267,0.36783117055892944,0.5587395429611206,0.07342928647994995,"no, no it is not"
750,0.0,1.0,0.0,0.0,0.2052517682313919,0.7408774495124817,0.05387068912386894,"<a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=2m23s"">2:23</a>"
751,0.0,1.0,0.0,0.0,0.07057889550924301,0.8243556618690491,0.10506536066532135,musica favorita de petista qm acha q 22 e bolsonaroooo e a melhor clica aqui                                                                                👇
752,0.0,1.0,0.0,0.0,0.12276003509759903,0.8364286422729492,0.040811341255903244,"We 11a<br>Pp,,,,, c"
753,0.0,1.0,0.0,0.0,0.18904617428779602,0.6824741959571838,0.12847961485385895,Kkkk8 kikllp
754,0.0,1.0,0.0,0.0,0.11628702282905579,0.7107771635055542,0.17293578386306763,a minha tbm amooooo
755,0.608,0.392,0.0,-0.4767,0.7614688277244568,0.21438243985176086,0.024148710072040558,frr it sad
756,0.0,1.0,0.0,0.0,0.21752502024173737,0.635291576385498,0.1471833884716034,Business.
757,0.0,0.898,0.102,0.3612,0.16012881696224213,0.7885081171989441,0.051363006234169006,bro are u fr rn wdym hipviews have u seen what this guys done look at his other videos like montero you&#39;ll understand what I mean
758,0.0,1.0,0.0,0.0,0.10680240392684937,0.8541946411132812,0.03900297358632088,No.<br>His name is DJ Diplo.
759,0.348,0.652,0.0,-0.1531,0.7678150534629822,0.18223115801811218,0.04995378479361534,I miss that time 😭😭😭😭😭😭😭😭😭
760,0.0,1.0,0.0,0.0,0.09290913492441177,0.7917275428771973,0.11536338925361633,@Tomolo the last one
761,0.0,0.572,0.428,0.9432,0.005544679705053568,0.16541141271591187,0.8290439248085022,<b>**True love = the love of God!**</b> God himself went to the cross for you out of love for you as a human being Philippians 2:5-8
762,0.744,0.256,0.0,-0.4404,0.945227861404419,0.04972581937909126,0.005046414211392403,u unloved horse
763,0.0,0.707,0.293,0.4404,0.00841391459107399,0.08994679152965546,0.9016393423080444,He is and looks better there than now
764,0.0,0.22,0.78,0.5499,0.05470225587487221,0.5308131575584412,0.4144846200942993,But yes
765,0.0,1.0,0.0,0.0,0.12250901758670807,0.814304530620575,0.0631863996386528,Obra de até eu tô aqui praticamente todo dia
766,0.643,0.357,0.0,-0.5574,0.8901754021644592,0.0966227576136589,0.013201851397752762,Some groomer shit
767,0.0,1.0,0.0,0.0,0.30096495151519775,0.581093430519104,0.11794166266918182,Why
768,0.0,0.408,0.592,0.4404,0.0031450039241462946,0.06430679559707642,0.9325482249259949,It&#39;s good bïch
769,0.0,1.0,0.0,0.0,0.2068343162536621,0.49113929271698,0.3020264506340027,😂😂
770,0.0,0.746,0.254,0.1779,0.6921793818473816,0.2929210662841797,0.014899497851729393,@Corrupted islam religion is growing up
771,0.259,0.741,0.0,-0.5423,0.7759897112846375,0.19848354160785675,0.025526687502861023,@billionaire edits 😎 them Tell what the fuck is going into future
772,0.355,0.645,0.0,-0.296,0.009176838211715221,0.22672772407531738,0.7640954256057739,"@Corrupted no I,am in future 😍"
773,0.683,0.317,0.0,-0.6486,0.839103639125824,0.1400396227836609,0.020856773480772972,Fucker its 2023
774,0.0,1.0,0.0,0.0,0.23998461663722992,0.7138983607292175,0.046117015182971954,اي والله
775,0.0,1.0,0.0,0.0,0.24229751527309418,0.5310761332511902,0.22662633657455444,samee
776,0.0,1.0,0.0,0.0,0.1534547656774521,0.5957112312316895,0.2508339583873749,Me
777,0.0,0.0,1.0,0.4019,0.1257113814353943,0.47316473722457886,0.40112388134002686,Yes
778,0.0,0.0,0.0,0.0,0.20457300543785095,0.6894510984420776,0.1059759110212326,?
779,0.0,1.0,0.0,0.0,0.22129715979099274,0.5425747632980347,0.2361280769109726,VDD
780,0.0,1.0,0.0,0.0,0.12078899145126343,0.8405036330223083,0.03870732709765434,Assustei quando vi que já faz 3 anos
781,0.0,0.417,0.583,0.6369,0.021948985755443573,0.5419961214065552,0.43605488538742065,@Pure love nada ver
782,0.0,1.0,0.0,0.0,0.20902535319328308,0.6572538018226624,0.13372084498405457,Vddkakakaka
783,0.0,1.0,0.0,0.0,0.19792897999286652,0.628325879573822,0.17374517023563385,Então mano
784,0.0,1.0,0.0,0.0,0.44607093930244446,0.5279861092567444,0.025942986831068993,Leitenant Gomunkul 6 shut up
785,0.0,1.0,0.0,0.0,0.25245311856269836,0.5152155160903931,0.2323313057422638,kek
786,0.0,0.263,0.737,0.4215,0.040513187646865845,0.7240594625473022,0.23542742431163788,@e55QHTS4 lol
787,0.0,1.0,0.0,0.0,0.02003663219511509,0.6912094950675964,0.288753867149353,LAMBORIRIRRI  gracias amigo por la pista de esta canción
788,0.0,1.0,0.0,0.0,0.0360848531126976,0.8092541694641113,0.15466102957725525,Nem tao Velho assim 🌏
789,0.0,1.0,0.0,0.0,0.08021321892738342,0.8615161776542664,0.0582706443965435,Cabron si esto tiene como 2 años jajja
790,0.0,1.0,0.0,0.0,0.24418097734451294,0.5298933386802673,0.22592565417289734,SI
791,0.098,0.734,0.168,0.5574,0.8739740252494812,0.11127188056707382,0.01475405041128397,"@LeloXtra Bahahahaha, as with the others you&#39;re just a troll who lost his bridge. Clearly you haven&#39;t heard &quot;Salem&quot; or the more recent &quot;Star Walkin.&quot; More likely though you just don&#39;t care. What a waste of neurons electricity for you to transmit bullsh*t everywhere, lol"
792,0.313,0.551,0.136,-0.6351,0.7815751433372498,0.19758440554141998,0.020840423181653023,@Capybara and Watermelon Enjoyer are u crazy ?! He twerks on the devil in his music videos !
793,0.0,0.58,0.42,0.4404,0.030786028131842613,0.4315620958805084,0.5376518964767456,@LeloXtra you mean the better
794,0.327,0.558,0.116,-0.743,0.5030555129051208,0.4419546127319336,0.05498986691236496,"Fr , people change , some for the better , some for the worst , lil nas changed for the worst"
795,0.0,1.0,0.0,0.0,0.17334817349910736,0.7716472148895264,0.055004533380270004,@Imallyours how?
796,0.0,1.0,0.0,0.0,0.04627671837806702,0.8678139448165894,0.08590932190418243,Leitenant Gomunkul 6  أسلمت ،حي،حي،💚🇱🇾
797,0.0,1.0,0.0,0.0,0.006383177358657122,0.560830295085907,0.4327865242958069,Let me know what you think of my song 🖤 I’m on all platforms @slumpbabydre
798,0.0,1.0,0.0,0.0,0.2501876950263977,0.698340654373169,0.051471687853336334,"<a href=""https://youtu.be/wY_5c6Bnduo"">https://youtu.be/wY_5c6Bnduo</a>"
799,0.0,1.0,0.0,0.0,0.2501876950263977,0.698340654373169,0.051471687853336334,"<a href=""https://youtu.be/wY_5c6Bnduo"">https://youtu.be/wY_5c6Bnduo</a>"
800,0.0,1.0,0.0,0.0,0.18467146158218384,0.5521179437637329,0.26321062445640564,"Frrr, this was a really big hit where I grew up"
801,0.0,1.0,0.0,0.0,0.2501876950263977,0.698340654373169,0.051471687853336334,"<a href=""https://youtu.be/wY_5c6Bnduo"">https://youtu.be/wY_5c6Bnduo</a>"
802,0.0,1.0,0.0,0.0,0.2501876950263977,0.698340654373169,0.051471687853336334,"<a href=""https://youtu.be/wY_5c6Bnduo"">https://youtu.be/wY_5c6Bnduo</a>"
803,0.0,1.0,0.0,0.0,0.2501876950263977,0.698340654373169,0.051471687853336334,"<a href=""https://youtu.be/wY_5c6Bnduo"">https://youtu.be/wY_5c6Bnduo</a>"
804,0.0,1.0,0.0,0.0,0.2501876950263977,0.698340654373169,0.051471687853336334,"<a href=""https://youtu.be/wY_5c6Bnduo"">https://youtu.be/wY_5c6Bnduo</a>"
805,0.0,1.0,0.0,0.0,0.300850510597229,0.4166135787963867,0.2825358808040619,true💀
806,0.0,1.0,0.0,0.0,0.2501876950263977,0.698340654373169,0.051471687853336334,"<a href=""https://youtu.be/wY_5c6Bnduo"">https://youtu.be/wY_5c6Bnduo</a>"
808,0.0,1.0,0.0,0.0,0.3491368889808655,0.47165676951408386,0.17920631170272827,Never
809,0.0,0.0,1.0,0.4019,0.1257113814353943,0.47316473722457886,0.40112388134002686,Yes
810,0.113,0.678,0.209,0.5719,0.5176552534103394,0.4196583926677704,0.06268636882305145,"LIEIEIEI999 if you don’t like it, don’t listen to everyone’s different tastes, some like it, and some don’t. And there’s no need to insult others for the fact that only you don’t like this music .And yes I am Russian"
811,0.0,1.0,0.0,0.0,0.20133869349956512,0.5438876748085022,0.25477364659309387,Also
812,0.0,0.947,0.053,0.1477,0.0882696658372879,0.7772093415260315,0.13452091813087463,@supergamers tv look up what this cat&#39;s famous for and you&#39;ll recognize what I mean by then if not I&#39;ll tell you what I mean if really you want to know
813,0.185,0.588,0.227,0.128,0.6851690411567688,0.2932575047016144,0.021573388949036598,"@Joshua Carrera Yes, because you literally gave no context."
814,0.0,1.0,0.0,0.0,0.07796090841293335,0.7926455140113831,0.12939360737800598,@supergamers tvreally
815,0.21,0.566,0.225,0.0478,0.8677266836166382,0.12305397540330887,0.00921934936195612,"I&#39;m so confused, like what&#39;s the context for this?"
816,0.0,1.0,0.0,0.0,0.24376273155212402,0.7200415730476379,0.03619566559791565,What are you trying to say.
817,0.0,1.0,0.0,0.0,0.14377452433109283,0.8050312399864197,0.05119430273771286,Оливия Суворова fr
818,0.0,1.0,0.0,0.0,0.1534547656774521,0.5957112312316895,0.2508339583873749,Me
819,0.0,0.406,0.594,0.6588,0.008732597343623638,0.1305208057165146,0.8607465624809265,Great minds think alike! 😂
820,0.0,1.0,0.0,0.0,0.4236912429332733,0.5340070724487305,0.04230168089270592,​@user-ei2xc4fu2uI never heard of that artist. Probs because of his view count.
821,0.589,0.411,0.0,-0.6486,0.956012487411499,0.03826398402452469,0.005723621696233749,Middle button mother fucker
822,0.225,0.707,0.068,-0.7346,0.9320333003997803,0.06077912449836731,0.007187582552433014,Keep me updated about the middle button mother fucker is that the button that tells you that your a prick and again and again and again wait stop a minute kind of clever button
823,0.0,1.0,0.0,0.0,0.1137564405798912,0.8316184282302856,0.05462522432208061,kept on tapping middle button ?
824,0.0,1.0,0.0,0.0,0.22061210870742798,0.5181242823600769,0.2612636387348175,Yu
825,0.298,0.702,0.0,-0.6428,0.9438593983650208,0.05074838921427727,0.005392248276621103,.who tf still listen this shit? all youth on Gomunkul 6 now
826,0.0,1.0,0.0,0.0,0.26854825019836426,0.5268139243125916,0.204637810587883,OH
827,0.0,0.702,0.298,0.6249,0.8524142503738403,0.1382286101579666,0.009357034228742123,@mundo cats The account is a bot trying to promote a channel. I recommend reporting the account.
828,0.0,1.0,0.0,0.0,0.505111575126648,0.447994202375412,0.04689426347613335,WHAT?
829,0.0,1.0,0.0,0.0,0.4183676838874817,0.5406075716018677,0.04102467745542526,$Who tf listening Lil Nas X in 2023? All school ganstas on Gomunkul 6 now 
830,0.0,1.0,0.0,0.0,0.047650378197431564,0.9201579689979553,0.03219165652990341,@Katryn Zetta Gomunkul 6 ?
831,0.0,1.0,0.0,0.0,0.30144309997558594,0.6602503657341003,0.03830650821328163,Who tf listening Lil Nas X in 2023? All school ganstas on Gomunkul 6 now @
832,0.298,0.702,0.0,-0.6428,0.9572712182998657,0.039648883044719696,0.003079853020608425,who tf still listen this shit? all youth on Gomunkul 6 now.
833,0.0,1.0,0.0,0.0,0.1390448659658432,0.799643874168396,0.061311274766922,Привет русским
834,0.0,1.0,0.0,0.0,0.12466920167207718,0.8182334899902344,0.05709732323884964,"о, русский, здарова"
835,0.0,0.702,0.298,0.6249,0.8186724781990051,0.16869421303272247,0.012633232399821281,@Dreaming Dreamer The account is a bot trying to promote a channel. I recommend reporting the account.
836,0.0,0.756,0.244,0.4995,0.30138760805130005,0.5601733922958374,0.13843895494937897,"<a href=""http://www.youtube.com/results?search_query=%23lol"">#LOL</a> IN THIS TRACK LIL NAS X TRYNA SOUND LIKE GOMUNKUL 6"
837,0.0,0.783,0.217,0.3612,0.12575359642505646,0.7239458560943604,0.15030057728290558,$LOL IN THIS TRACK LIL NAS X TRYNA SOUND LIKE GOMUNKUL 6
838,0.0,1.0,0.0,0.0,0.045907486230134964,0.7836620211601257,0.17043043673038483,Lil Nas X = 2019. Year now = 2023. All normal people listening Gomunkul 6 now @
839,0.298,0.702,0.0,-0.6428,0.9572712182998657,0.039648883044719696,0.003079853020608425,who tf still listen this shit? all youth on Gomunkul 6 now.
840,0.298,0.702,0.0,-0.6428,0.9551552534103394,0.0415174700319767,0.0033272900618612766,who tf still listen this shit? all youth on Gomunkul 6 now#
841,0.0,1.0,0.0,0.0,0.057150889188051224,0.7646690011024475,0.17818014323711395,$Lil Nas X = 2019. Year now = 2023. All normal people listening Gomunkul 6 now 
842,0.0,1.0,0.0,0.0,0.029521120712161064,0.8041040301322937,0.16637486219406128,@LOL lil nas x baited gomunkul 6 style for this track
843,0.0,1.0,0.0,0.0,0.4183676838874817,0.5406075716018677,0.04102467745542526,$Who tf listening Lil Nas X in 2023? All school ganstas on Gomunkul 6 now 
844,0.0,1.0,0.0,0.0,0.2702100872993469,0.6656188368797302,0.06417103856801987,Who asked
845,0.0,0.694,0.306,0.5473,0.02345181070268154,0.661475419998169,0.31507277488708496,LOL lil nas x baited gomunkul 6 style for this track#
846,0.0,0.694,0.306,0.5473,0.02345181070268154,0.661475419998169,0.31507277488708496,LOL lil nas x baited gomunkul 6 style for this track#
847,0.0,1.0,0.0,0.0,0.04402619227766991,0.8979694843292236,0.05800428241491318,@Katryn Zetta Gomunkul 6 yeap
848,0.0,0.602,0.398,0.6486,0.14262020587921143,0.6924459934234619,0.16493384540081024,.LOL IN THIS TRACK LIL NAS X TRYNA SOUND LIKE GOMUNKUL 6
849,0.0,1.0,0.0,0.0,0.045907486230134964,0.7836620211601257,0.17043043673038483,Lil Nas X = 2019. Year now = 2023. All normal people listening Gomunkul 6 now @
850,0.298,0.702,0.0,-0.6428,0.9534083008766174,0.042879071086645126,0.0037125402595847845,$who tf still listen this shit? all youth on Gomunkul 6 now
